frequency_threshold | learning_rate | epoch_limit | batch_size |	Accuracy | Precision | Recall
200	0.01	200	500	88.07%	63.86%	33.97%
200	0.01	200	800	87.17%	60.32%	24.36%
200	0.01	300	1	89.51%	61.14%	68.59%
200	0.01	300	100	88.79%	58.66%	67.31%
200	0.01	300	500	88.34%	60.83%	46.79%
200	0.01	300	800	88.25%	64.04%	36.54%
200	0.1	1	1	89.24%	60.59%	66.03%
200	0.1	1	100	86.55%	75.00%	5.77%
200	0.1	1	500	85.92%	0.00%	0.00%
200	0.1	1	800	85.92%	0.00%	0.00%
200	0.1	50	1	90.13%	62.78%	72.44%
200	0.1	50	100	88.88%	58.89%	67.95%
200	0.1	50	500	88.34%	58.44%	57.69%
200	0.1	50	800	88.61%	60.28%	54.49%
200	0.1	100	1	89.24%	60.11%	68.59%
200	0.1	100	100	89.15%	59.78%	68.59%
200	0.1	100	500	89.06%	59.77%	66.67%
200	0.1	100	800	88.70%	59.26%	61.54%
200	0.1	200	1	89.15%	61.01%	62.18%
200	0.1	200	100	88.97%	59.12%	68.59%
200	0.1	200	500	88.79%	58.56%	67.95%
200	0.1	200	800	88.79%	58.66%	67.31%
200	0.1	300	1	88.97%	59.43%	66.67%
200	0.1	300	100	88.97%	59.02%	69.23%
200	0.1	300	500	89.24%	60.11%	68.59%
200	0.1	300	800	88.88%	58.89%	67.95%
200	1	1	1	88.61%	63.06%	44.87%
200	1	1	100	88.52%	59.09%	58.33%
200	1	1	500	87.26%	76.92%	12.82%
200	1	1	800	86.91%	77.78%	8.97%
200	1	50	1	88.61%	57.75%	69.23%
200	1	50	100	89.60%	61.49%	68.59%
200	1	50	500	89.15%	59.78%	68.59%
200	1	50	800	89.33%	60.34%	69.23%
200	1	100	1	83.41%	43.56%	62.82%
200	1	100	100	89.51%	61.14%	68.59%
200	1	100	500	88.88%	58.79%	68.59%
200	1	100	800	88.88%	58.60%	69.87%
200	1	200	1	87.17%	53.02%	73.08%
200	1	200	100	88.61%	57.67%	69.87%
200	1	200	500	89.06%	59.14%	70.51%
200	1	200	800	88.61%	57.59%	70.51%
200	1	300	1	85.02%	47.74%	74.36%
200	1	300	100	89.60%	61.49%	68.59%
200	1	300	500	89.15%	59.46%	70.51%
200	1	300	800	88.79%	58.20%	70.51%
200	10	1	1	86.73%	52.25%	59.62%
200	10	1	100	88.97%	59.32%	67.31%
200	10	1	500	88.16%	56.52%	66.67%
200	10	1	800	88.97%	60.51%	60.90%
200	10	50	1	86.28%	50.80%	60.90%
200	10	50	100	87.09%	52.54%	79.49%
200	10	50	500	88.52%	57.07%	72.44%
200	10	50	800	87.71%	54.19%	78.85%
200	10	100	1	85.65%	48.46%	40.38%
200	10	100	100	87.26%	53.30%	72.44%
200	10	100	500	89.69%	61.71%	69.23%
200	10	100	800	88.97%	60.00%	63.46%
200	10	200	1	86.37%	51.03%	63.46%
200	10	200	100	89.69%	62.89%	64.10%
200	10	200	500	89.24%	61.39%	62.18%
200	10	200	800	88.34%	56.37%	73.72%
200	10	300	1	87.53%	53.92%	75.00%
200	10	300	100	88.34%	56.77%	69.87%
200	10	300	500	88.88%	58.42%	71.15%
200	10	300	800	87.44%	53.57%	76.92%
200	100	1	1	89.33%	65.29%	50.64%
200	100	1	100	87.89%	58.02%	48.72%
200	100	1	500	87.44%	67.39%	19.87%
200	100	1	800	84.04%	45.96%	80.13%
200	100	50	1	77.13%	35.73%	79.49%
200	100	50	100	64.13%	26.63%	89.10%
200	100	50	500	89.60%	60.42%	74.36%
200	100	50	800	88.07%	69.49%	26.28%
200	100	100	1	85.56%	48.73%	61.54%
200	100	100	100	85.20%	48.05%	71.15%
200	100	100	500	86.91%	52.02%	82.69%
200	100	100	800	88.88%	63.56%	48.08%
200	100	200	1	88.16%	57.14%	61.54%
200	100	200	100	67.71%	28.66%	87.82%
200	100	200	500	72.47%	32.56%	90.38%
200	100	200	800	84.30%	46.49%	80.77%
200	100	300	1	85.92%	49.74%	61.54%
200	100	300	100	79.10%	38.84%	85.90%
200	100	300	500	89.60%	69.61%	45.51%
200	100	300	800	85.65%	49.15%	73.72%
