frequency_threshold | learning_rate | epoch_limit | batch_size |	Accuracy | Precision | Recall
100	 0.1	 50	 500	 91.84%	 74.07%	  64.10%
100	 0.1	 50	 800	 91.21%	 73.39%	  58.33%
100	 0.1	 50	 1000	 90.58%	 72.97%	  51.92%
100	 0.1	 100	 1	 93.36%	 75.31%	  78.21%
100	 0.1	 100	 100	 93.54%	 76.25%	  78.21%
100	 0.1	 100	 500	 92.02%	 72.48%	  69.23%
100	 0.1	 100	 800	 92.02%	 73.76%	  66.67%
100	 0.1	 100	 1000	 91.84%	 73.38%	  65.38%
100	 0.1	 200	 1	 92.47%	 70.22%	  80.13%
100	 0.1	 200	 100	 93.27%	 75.16%	  77.56%
100	 0.1	 200	 500	 92.74%	 73.89%	  74.36%
100	 0.1	 200	 800	 92.29%	 72.15%	  73.08%
100	 0.1	 200	 1000	 92.02%	 72.19%	  69.87%
100	 0.1	 300	 1	 92.74%	 71.43%	  80.13%
100	 0.1	 300	 100	 93.36%	 75.31%	  78.21%
100	 0.1	 300	 500	 93.36%	 75.62%	  77.56%
100	 0.1	 300	 800	 92.74%	 73.89%	  74.36%
100	 0.1	 300	 1000	 92.56%	 73.25%	  73.72%
100	 1	 1	 1	 90.94%	 64.40%	  78.85%
100	 1	 1	 100	 91.66%	 71.72%	  66.67%
100	 1	 1	 500	 88.25%	 77.78%	  22.44%
100	 1	 1	 800	 87.53%	 79.31%	  14.74%
100	 1	 1	 1000	 87.00%	 76.19%	  10.26%
100	 1	 50	 1	 92.02%	 68.93%	  78.21%
100	 1	 50	 100	 93.54%	 75.61%	  79.49%
100	 1	 50	 500	 93.45%	 75.78%	  78.21%
100	 1	 50	 800	 93.27%	 74.55%	  78.85%
100	 1	 50	 1000	 93.27%	 74.55%	  78.85%
100	 1	 100	 1	 93.00%	 77.46%	  70.51%
100	 1	 100	 100	 93.54%	 75.30%	  80.13%
100	 1	 100	 500	 93.36%	 75.62%	  77.56%
100	 1	 100	 800	 93.27%	 75.16%	  77.56%
100	 1	 100	 1000	 93.54%	 76.58%	  77.56%
100	 1	 200	 1	 91.84%	 68.57%	  76.92%
100	 1	 200	 100	 93.54%	 75.30%	  80.13%
100	 1	 200	 500	 93.45%	 75.78%	  78.21%
100	 1	 200	 800	 93.54%	 76.25%	  78.21%
100	 1	 200	 1000	 93.54%	 76.58%	  77.56%
100	 1	 300	 1	 91.39%	 66.67%	  76.92%
100	 1	 300	 100	 93.45%	 74.85%	  80.13%
100	 1	 300	 500	 93.45%	 75.15%	  79.49%
100	 1	 300	 800	 93.45%	 76.10%	  77.56%
100	 1	 300	 1000	 93.45%	 75.78%	  78.21%
100	 10	 1	 1	 87.35%	 53.59%	  71.79%
100	 10	 1	 100	 92.56%	 69.31%	  83.97%
100	 10	 1	 500	 91.21%	 67.90%	  70.51%
100	 10	 1	 800	 91.03%	 64.74%	  78.85%
100	 10	 1	 1000	 90.85%	 66.46%	  69.87%
100	 10	 50	 1	 88.07%	 54.62%	  87.18%
100	 10	 50	 100	 91.30%	 64.97%	  82.05%
100	 10	 50	 500	 92.65%	 70.56%	  81.41%
100	 10	 50	 800	 92.74%	 70.95%	  81.41%
100	 10	 50	 1000	 93.72%	 77.56%	  77.56%
100	 10	 100	 1	 90.85%	 65.00%	  75.00%
100	 10	 100	 100	 93.36%	 75.00%	  78.85%
100	 10	 100	 500	 93.45%	 74.85%	  80.13%
100	 10	 100	 800	 93.63%	 76.07%	  79.49%
100	 10	 100	 1000	 93.90%	 77.50%	  79.49%
100	 10	 200	 1	 88.79%	 58.66%	  67.31%
100	 10	 200	 100	 93.00%	 80.00%	  66.67%
100	 10	 200	 500	 93.54%	 75.30%	  80.13%
100	 10	 200	 800	 93.63%	 76.73%	  78.21%
100	 10	 200	 1000	 93.27%	 73.96%	  80.13%
100	 10	 300	 1	 92.11%	 67.71%	  83.33%
100	 10	 300	 100	 93.00%	 76.35%	  72.44%
100	 10	 300	 500	 93.54%	 75.61%	  79.49%
100	 10	 300	 800	 93.36%	 74.40%	  80.13%
100	 10	 300	 1000	 93.00%	 72.67%	  80.13%
100	 100	 1	 1	 91.57%	 67.61%	  76.28%
100	 100	 1	 100	 91.84%	 83.51%	  51.92%
100	 100	 1	 500	 92.65%	 71.76%	  78.21%
100	 100	 1	 800	 91.66%	 72.03%	  66.03%
